DatasetName,Target,Pipeline,EvaluationMetric,Time,Size,Website
 MobilePrice,price_range,"ZS,imp_null,enc_null,fea_null,out_null,dup_null,LDA",0.94125,0.04950285, 2000*21, https://www.kaggle.com/code/sercanyesiloz/mobile-price-prediction
 MobilePrice,price_range,"imp_null,nor_null,enc_null,fea_null,out_null,dup_null,LDA",0.941875,0.068997145, 2000*21, https://www.kaggle.com/code/georgyzubkov/mobile-price-eda-guide-to-using-optuna-with-svc
 MobilePrice,price_range,"ZS,IOF,imp_null,enc_null,fea_null,dup_null,LDA",0.945625,0.049536467, 2000*21, https://www.kaggle.com/code/anshigupta01/mobile-price-classification
 MobilePrice,price_range,"MM,out_null,imp_null,enc_null,fea_null,dup_null,LDA",0.9375,0.067857027, 2000*21, https://www.kaggle.com/code/mahmoudhassanmahmoud/mobile-price-ran-classification-with-accuracy-83
 MobilePrice,price_range,"DS,out_null,imp_null,enc_null,fea_null,dup_null,LDA",0.938125,0.040905476, 2000*21, https://www.kaggle.com/code/mahmoudhassanmahmoud/mobile-price-ran-classification-with-accuracy-83
 MobilePrice,price_range,"ZSB,nor_null,imp_null,enc_null,fea_null,dup_null,LDA",0.948125,0.044913292, 2000*21, https://www.kaggle.com/code/mahmoudhassanmahmoud/mobile-price-ran-classification-with-accuracy-83
 MobilePrice,price_range,"out_null,nor_null,imp_null,enc_null,fea_null,ED,LDA",0.940625,0.034996748, 2000*21, https://www.kaggle.com/code/harshavarshney/mobile-price-classification-and-prediction
 MobilePrice,price_range,"LC,MM,dup_null,imp_null,enc_null,out_null,LDA)",0.90125,0.265995502, 2000*21, https://www.kaggle.com/code/vipin20/mobile-price-using-catboost
 MobilePrice,price_range,"MM,OE,fea_null,dup_null,imp_null,out_null,LDA",0.944375,0.036913395, 2000*21, https://www.kaggle.com/code/vipin20/mobile-price-using-catboost
 WaterPotability,Potability,"MEDIAN,ZS,fea_null,out_null,enc_null,dup_null,RF",0.676829268,0.599995852, 3276*10, https://www.kaggle.com/code/jaykumar1607/water-quality-analysis-plotly-and-modelling
